AUDIT_YEAR,org_level,org_code,org_name,category,breakdown,numerator,denominator,percentage
2020_21,Provider,RWWWH,Warrington Hospital,Ethnicity group,Asian,5,480,1.041666667
2020_21,Provider,RWWWH,Warrington Hospital,Smoking status,3 - non-smoker,10,480,2.083333333
2020_21,Provider,RWWWH,Warrington Hospital,Smoking status,2 - ex-smoker,110,480,22.91666667
2020_21,Provider,RWWWH,Warrington Hospital,Diabetes duration,unknown,5,480,1.041666667
2020_21,Provider,RWWWH,Warrington Hospital,Diabetes duration,10-14 years,70,480,14.58333333
2020_21,Provider,RWWWH,Warrington Hospital,Diabetes duration,5-9 years,75,480,15.625
2020_21,Provider,RWWWH,Warrington Hospital,Age band,Age_70_to_79,20,480,4.166666667
2020_21,Provider,RWWWH,Warrington Hospital,Deprivation,1 - most deprived,135,480,28.125
2020_21,Provider,RWWWH,Warrington Hospital,BMI group,unknown,170,480,35.41666667
2020_21,Provider,RWWWH,Warrington Hospital,ethnicity group,unknown,5,480,1.041666667
2020_21,Provider,RWWWH,Warrington Hospital,Age band,Age_30_to_39,100,480,20.83333333
2020_21,Provider,RWWWH,Warrington Hospital,Age band,Age_40_to_49,85,480,17.70833333
2020_21,Provider,RWWWH,Warrington Hospital,BMI group,Overweight,125,480,26.04166667
2020_21,Provider,RWWWH,Warrington Hospital,BMI group,Obese,60,480,12.5
2020_21,Provider,RWWWH,Warrington Hospital,Deprivation,4 - 2nd least deprived,105,480,21.875
2020_21,Provider,RWWWH,Warrington Hospital,Diabetes duration,20-29 years,105,480,21.875
2020_21,Provider,RWWWH,Warrington Hospital,Diabetes duration,30-39 years,50,480,10.41666667
2020_21,Provider,RWWWH,Warrington Hospital,Age band,Age_50_to_59,90,480,18.75
2020_21,Provider,RWWWH,Warrington Hospital,Age band,Age_60_to_69,45,480,9.375
2020_21,Provider,RWWWH,Warrington Hospital,Deprivation,5 - least deprived,100,480,20.83333333
2020_21,Provider,RWWWH,Warrington Hospital,Diabetes duration,< 1 year,30,480,6.25
2020_21,Provider,RWWWH,Warrington Hospital,BMI group,Severely obese,30,480,6.25
2020_21,Provider,RWWWH,Warrington Hospital,Diabetes duration,40-49 years,25,480,5.208333333
2020_21,Provider,RWWWH,Warrington Hospital,Diabetes duration,50 plus years,15,480,3.125
2020_21,Provider,RWWWH,Warrington Hospital,Smoking status,1 - current smoker,80,480,16.66666667
2020_21,Provider,RWWWH,Warrington Hospital,ethnicity group,White,470,480,97.91666667
2020_21,Provider,RWWWH,Warrington Hospital,Deprivation,unknown,0,480,0
2020_21,Provider,RWWWH,Warrington Hospital,ethnicity group,Other,0,480,0
2020_21,Provider,RWWWH,Warrington Hospital,Ethnicity group,Mixed,0,480,0
2020_21,Provider,RWWWH,Warrington Hospital,BMI group,Underweight,0,480,0
2020_21,Provider,RWWWH,Warrington Hospital,Glucose technology,CLS,0,480,0
2020_21,Provider,RWWWH,Warrington Hospital,Glucose technology,CGM,0,480,0
2020_21,Provider,RWWWH,Warrington Hospital,Glucose technology,Flash,235,480,48.95833333
2020_21,Provider,RWWWH,Warrington Hospital,HbA1c achieved,6 - HbA1c > 86,55,370,14.86486486
2020_21,Provider,RWWWH,Warrington Hospital,HbA1c achieved,HbA1c value unknown,0,370,0
2020_21,Provider,RWWWH,Warrington Hospital,HbA1c achieved,2 - 48 < HbA1c <= 53,30,370,8.108108108
2020_21,Provider,RWWWH,Warrington Hospital,HbA1c achieved,3 - 53 < HbA1c <= 58,50,370,13.51351351
2020_21,Provider,RWWWH,Warrington Hospital,HbA1c achieved,1 - HbA1c <= 48,25,370,6.756756757
2020_21,Provider,RWWWH,Warrington Hospital,HbA1c achieved,4 - 58 < HbA1c <= 69,110,370,29.72972973
2020_21,Provider,RWWWH,Warrington Hospital,HbA1c achieved,5 - 69 < HbA1c <= 86,100,370,27.02702703
2020_21,Provider,RWWWH,Warrington Hospital,HbA1c measured,HbA1c measured,380,480,79.16666667
2020_21,Provider,RWWWH,Warrington Hospital,insulin regimen,3. Fixed mix,30,480,6.25
2020_21,Provider,RWWWH,Warrington Hospital,insulin regimen,1. Insulin pump,70,480,14.58333333
2020_21,Provider,RWWWH,Warrington Hospital,insulin regimen,2. Basal bolus,375,480,78.125
2020_21,Provider,RWWWH,Warrington Hospital,Care processes,All 8 CPs measured,60,480,12.5
2020_21,Provider,RWWWH,Warrington Hospital,Care processes,smoking measured,420,480,87.5
2020_21,Provider,RWWWH,Warrington Hospital,Care processes,cholesterol measured,300,480,62.5
2020_21,Provider,RWWWH,Warrington Hospital,Care processes,creatinine measured,345,480,71.875
2020_21,Provider,RWWWH,Warrington Hospital,Care processes,foot_exam measured,170,480,35.41666667
2020_21,Provider,RWWWH,Warrington Hospital,Care processes,HbA1c measured,380,480,79.16666667
2020_21,Provider,RWWWH,Warrington Hospital,Care processes,BMI measured,340,480,70.83333333
2020_21,Provider,RWWWH,Warrington Hospital,Care processes,albumin measured,155,480,32.29166667
2020_21,Provider,RWWWH,Warrington Hospital,Care processes,BP measured,365,480,76.04166667
2020_21,Provider,RWWWH,Warrington Hospital,Treatment targets,Secondary prevention,35,40,87.5
2020_21,Provider,RWWWH,Warrington Hospital,Treatment targets,All 3 TTs,45,295,15.25423729
2020_21,Provider,RWWWH,Warrington Hospital,Treatment targets,Combined prevention,150,235,63.82978723
2020_21,Provider,RWWWH,Warrington Hospital,Treatment targets,HbA1c <= 58 mmol/mol,105,370,28.37837838
2020_21,Provider,RWWWH,Warrington Hospital,Treatment targets,Blood Pressure <= 140/80,250,340,73.52941176
2020_21,Provider,RWWWH,Warrington Hospital,Treatment targets,Primary prevention,115,195,58.97435897
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,ethnicity group,White,640,800,80
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Smoking status,1 - current smoker,120,800,15
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Diabetes duration,50 plus years,30,800,3.75
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Diabetes duration,40-49 years,85,800,10.625
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,BMI group,Severely obese,50,800,6.25
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Diabetes duration,< 1 year,20,800,2.5
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Deprivation,unknown,5,800,0.625
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Deprivation,5 - least deprived,325,800,40.625
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,BMI group,Underweight,10,800,1.25
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Age band,Age_60_to_69,115,800,14.375
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Age band,Age_50_to_59,150,800,18.75
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Diabetes duration,30-39 years,115,800,14.375
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Diabetes duration,20-29 years,160,800,20
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Deprivation,4 - 2nd least deprived,135,800,16.875
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,BMI group,Obese,110,800,13.75
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,BMI group,Overweight,230,800,28.75
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Age band,Age_40_to_49,165,800,20.625
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Age band,Age_30_to_39,150,800,18.75
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,ethnicity group,unknown,30,800,3.75
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,ethnicity group,Other,10,800,1.25
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,BMI group,unknown,150,800,18.75
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Deprivation,1 - most deprived,5,800,0.625
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Age band,Age_70_to_79,55,800,6.875
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Diabetes duration,5-9 years,95,800,11.875
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Diabetes duration,10-14 years,95,800,11.875
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Smoking status,2 - ex-smoker,165,800,20.625
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Smoking status,3 - non-smoker,30,800,3.75
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Ethnicity group,Asian,90,800,11.25
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Deprivation,2 - 2nd most deprived,125,800,15.625
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Deprivation,3 - 3rd most deprived,205,800,25.625
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Diabetes duration,1-4 years,95,800,11.875
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Diabetes duration,15-19 years,100,800,12.5
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Smoking status,4 - never smoked,480,800,60
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Smoking status,unknown,5,800,0.625
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Ethnicity group,Black,25,800,3.125
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Ethnicity group,Mixed,10,800,1.25
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Age band,Age_19_to_24,75,800,9.375
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Age band,Age_25_to_29,70,800,8.75
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,BMI group,Healthy weight,245,800,30.625
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Age band,Age_80_plus,15,800,1.875
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Diabetes duration,unknown,0,800,0
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Glucose technology,CLS,0,800,0
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Glucose technology,CGM,0,800,0
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Glucose technology,Flash,320,800,40
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,HbA1c achieved,1 - HbA1c <= 48,80,750,10.66666667
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,HbA1c achieved,2 - 48 < HbA1c <= 53,80,750,10.66666667
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,HbA1c achieved,4 - 58 < HbA1c <= 69,235,750,31.33333333
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,HbA1c achieved,3 - 53 < HbA1c <= 58,105,750,14
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,HbA1c achieved,5 - 69 < HbA1c <= 86,160,750,21.33333333
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,HbA1c achieved,6 - HbA1c > 86,85,750,11.33333333
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,HbA1c achieved,HbA1c value unknown,0,750,0
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,HbA1c measured,HbA1c measured,765,800,95.625
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,insulin regimen,3. Fixed mix,15,800,1.875
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,insulin regimen,1. Insulin pump,70,800,8.75
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,insulin regimen,2. Basal bolus,715,800,89.375
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Care processes,cholesterol measured,645,800,80.625
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Care processes,creatinine measured,695,800,86.875
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Care processes,HbA1c measured,765,800,95.625
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Care processes,foot_exam measured,545,800,68.125
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Care processes,albumin measured,465,800,58.125
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Care processes,BMI measured,675,800,84.375
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Care processes,BP measured,695,800,86.875
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Care processes,smoking measured,740,800,92.5
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Treatment targets,Primary prevention,285,420,67.85714286
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Treatment targets,All 3 TTs,150,665,22.55639098
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Care processes,All 8 CPs measured,355,800,44.375
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Treatment targets,Blood Pressure <= 140/80,520,680,76.47058824
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Treatment targets,HbA1c <= 58 mmol/mol,270,750,36
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Treatment targets,Secondary prevention,55,60,91.66666667
2020_21,Provider,RWX5G,Diabetes Centre - WAM NMP5G,Treatment targets,Combined prevention,340,485,70.10309278
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Diabetes duration,20-29 years,450,2120,21.22641509
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Diabetes duration,30-39 years,310,2120,14.62264151
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Age band,Age_50_to_59,420,2120,19.81132075
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Age band,Age_60_to_69,255,2120,12.02830189
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,BMI group,Underweight,25,2120,1.179245283
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Deprivation,5 - least deprived,455,2120,21.46226415
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Deprivation,unknown,15,2120,0.70754717
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Diabetes duration,< 1 year,65,2120,3.066037736
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,BMI group,Severely obese,120,2120,5.660377358
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Diabetes duration,40-49 years,265,2120,12.5
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Diabetes duration,50 plus years,95,2120,4.481132075
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Smoking status,1 - current smoker,275,2120,12.97169811
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,ethnicity group,White,1955,2120,92.21698113
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Age band,Age_80_plus,25,2120,1.179245283
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,BMI group,Healthy weight,525,2120,24.76415094
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Age band,Age_25_to_29,220,2120,10.37735849
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Age band,Age_19_to_24,285,2120,13.44339623
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Ethnicity group,Mixed,30,2120,1.41509434
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Ethnicity group,Black,40,2120,1.886792453
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Smoking status,unknown,10,2120,0.471698113
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Smoking status,4 - never smoked,1325,2120,62.5
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Diabetes duration,15-19 years,270,2120,12.73584906
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Diabetes duration,1-4 years,160,2120,7.547169811
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Deprivation,3 - 3rd most deprived,380,2120,17.9245283
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Deprivation,2 - 2nd most deprived,370,2120,17.45283019
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Ethnicity group,Asian,55,2120,2.594339623
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Smoking status,3 - non-smoker,30,2120,1.41509434
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Smoking status,2 - ex-smoker,490,2120,23.11320755
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Diabetes duration,unknown,5,2120,0.235849057
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Diabetes duration,10-14 years,275,2120,12.97169811
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Diabetes duration,5-9 years,225,2120,10.61320755
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Age band,Age_70_to_79,115,2120,5.424528302
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Deprivation,1 - most deprived,410,2120,19.33962264
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,BMI group,unknown,725,2120,34.19811321
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,ethnicity group,Other,10,2120,0.471698113
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,ethnicity group,unknown,35,2120,1.650943396
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Age band,Age_30_to_39,400,2120,18.86792453
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Age band,Age_40_to_49,400,2120,18.86792453
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,BMI group,Overweight,505,2120,23.82075472
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,BMI group,Obese,220,2120,10.37735849
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Deprivation,4 - 2nd least deprived,485,2120,22.87735849
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Glucose technology,Flash,1250,2120,58.96226415
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Glucose technology,CGM,0,2120,0
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,Glucose technology,CLS,0,2120,0
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,HbA1c achieved,1 - HbA1c <= 48,225,2005,11.22194514
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,HbA1c achieved,6 - HbA1c > 86,235,2005,11.72069825
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,HbA1c achieved,HbA1c value unknown,5,2005,0.249376559
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,HbA1c achieved,2 - 48 < HbA1c <= 53,215,2005,10.72319202
2020_21,Provider,RX1RA,Nottingham University Hospitals NHS Trust - Queen's Medical Centre Campus,HbA1c achieved,3 - 53 < HbA1c <= 58,270,2005,13.46633416
